type,tag,location,startH,startM,startS,endH,endM,endS
0,'Hf6q','Roboter',13,6,48,13,11,59,
0,'ox0d','Funken',13,7,12,13,17,21,
0,'Xgti','Dornerei',13,12,14,13,27,59,
0,'Hf6q','Funken',13,15,12,13,23,19,
0,'pMaq','Roboter',13,15,28,17,19,12,
0,'ox0d','Funken',13,17,21,13,25,12,
0,'Hf6q','Roboter',13,26,8,13,31,59,
0,'ox0d','Roboter',13,29,28,14,7,21,
0,'Hf6q','Roboter',13,34,48,14,1,20,
0,'LLz2','Stanzen',13,41,19,13,46,54,
0,'LLz2','Dornerei',13,46,54,14,31,20,
0,'ofEz','Stanzen',13,51,19,13,59,21,
0,'ofEz','Funken',13,59,21,14,11,20,
0,'Hf6q','Stanzen',14,1,20,14,16,8,
0,'ox0d','Funken',14,7,21,14,29,28,
0,'ofEz','Funken',14,13,21,14,23,20,
0,'Hf6q','Roboter',14,16,8,14,21,20,
0,'Hf6q','Stanzen',14,21,20,14,27,12,
0,'ofEz','Stanzen',14,23,20,14,35,21,
0,'Hf6q','Funken',14,27,12,14,33,28,
0,'ox0d','Roboter',14,29,28,15,39,12,
0,'LLz2','Dornerei',14,32,55,15,31,20,
0,'Hf6q','Roboter',14,33,28,17,34,41,
0,'ofEz','Funken',14,35,21,14,43,20,
0,'ofEz','Stanzen',14,43,20,15,27,21,
0,'ofEz','Funken',15,27,21,16,29,20,
0,'LLz2','Dornerei',15,32,55,16,1,20,
0,'ox0d','Roboter',15,41,28,16,7,12,
0,'LLz2','Dornerei',16,2,55,18,51,20,
0,'ox0d','Funken',16,7,12,16,29,29,
0,'ofEz','Stanzen',16,29,20,17,11,21,
0,'ox0d','Roboter',16,29,29,16,47,12,
0,'ox0d','Funken',16,47,12,18,19,29,
0,'ofEz','Funken',17,11,21,20,43,21,
0,'pMaq','Roboter',17,21,29,17,54,0,
0,'Hf6q','Funken',17,34,41,17,52,9,
0,'Hf6q','Roboter',17,52,9,18,49,20,
0,'pMaq','Roboter',18,4,49,18,19,20,
0,'ox0d','Roboter',18,19,29,18,31,14,
0,'pMaq','Stanzen',18,19,20,18,24,49,
0,'pMaq','Roboter',18,24,49,18,52,0,
0,'ox0d','Funken',18,31,14,19,25,29,
0,'GmK6','Roboter',18,37,29,23,21,12,
0,'Hf6q','Stanzen',18,49,20,19,3,29,
0,'LLz2','Dornerei',18,52,55,20,33,21,
0,'pMaq','Roboter',18,53,29,19,12,0,
0,'Hf6q','Roboter',19,3,29,20,41,54,
0,'pMaq','Roboter',19,15,29,19,25,20,
0,'ox0d','Funken',19,27,22,19,35,14,
0,'pMaq','Roboter',19,31,29,19,52,1,
0,'ox0d','Funken',19,35,14,19,57,29,
0,'pMaq','Roboter',19,53,29,20,20,41,
0,'ox0d','Roboter',19,57,29,20,13,14,
0,'ox0d','Roboter',20,19,29,20,27,22,
0,'pMaq','Roboter',20,21,29,20,29,21,
0,'ox0d','Roboter',20,29,29,20,41,14,
0,'pMaq','Stanzen',20,29,21,20,34,49,
0,'pMaq','Roboter',20,34,49,20,48,1,
0,'LLz2','Dornerei',20,36,56,20,51,21,
